picture,picture_link,currency,price,rooms,surface,floor,type,method,city,country,latitude,longitude
https://img3.imonet.ro/X3MR/3MR00H4C3N2/apartament-de-inchiriat-2-camere-bucuresti-militari-76071776_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/militari/apartament-de-inchiriat-2-camere-X3MR002PU?lista=2349835,EUR / month,300,2,45,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004KQE/garsoniera-de-inchiriat-bucuresti-tineretului-75136148_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/tineretului/garsoniera-de-inchiriat-X17L1013A?lista=2349835,EUR / month,300,1,42,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X6JJ/6JJ00E7V4P0/garsoniera-de-inchiriat-bucuresti-decebal-47538250_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/decebal/garsoniera-de-inchiriat-X6JJ00005?lista=2349835,EUR / month,300,1,42,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X887/88700H22PGV/garsoniera-de-inchiriat-bucuresti-berceni-73820964_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/berceni/garsoniera-de-inchiriat-X8870000Q?lista=2349835,EUR / month,300,1,38,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X5LL/5LL100005RB/apartament-de-inchiriat-3-camere-bucuresti-pantelimon-75606838_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/pantelimon/apartament-de-inchiriat-3-camere-X5LL10021?lista=2349835,EUR / month,300,3,65,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004NF9/garsoniera-de-inchiriat-bucuresti-politehnica-76222538_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/politehnica/garsoniera-de-inchiriat-X17L101SM?lista=2349835,EUR / month,300,1,45,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004LAH/apartament-de-inchiriat-2-camere-bucuresti-titan-75574172_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/titan/apartament-de-inchiriat-2-camere-X17L101FF?lista=2349835,EUR / month,300,2,45,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X6J3/6J300H52P0H/garsoniera-de-inchiriat-bucuresti-decebal-76454126_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/decebal/garsoniera-de-inchiriat-X6J3000BD?lista=2349835,EUR / month,300,1,42,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X5LL/5LL100005U5/apartament-de-inchiriat-2-camere-bucuresti-nicolae-grigorescu-76417580_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/nicolae-grigorescu/apartament-de-inchiriat-2-camere-X5LL10060?lista=2349835,EUR / month,300,2,54,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004NIN/apartament-de-inchiriat-2-camere-bucuresti-militari-76268202_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/militari/apartament-de-inchiriat-2-camere-X17L101H4?lista=2349835,EUR / month,300,2,50,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004OF9/apartament-de-inchiriat-2-camere-bucuresti-vatra-luminoasa-76498128_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/vatra-luminoasa/apartament-de-inchiriat-2-camere-X17L100SS?lista=2349835,EUR / month,300,2,47,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JJ/4JJ10003P02/garsoniera-de-inchiriat-bucuresti-vitan-mall-74791270_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/vitan-mall/garsoniera-de-inchiriat-X4JJ10021?lista=2349835,EUR / month,300,1,33,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X5EF/5EF00H52TGS/garsoniera-de-inchiriat-bucuresti-romana-76455872_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/romana/garsoniera-de-inchiriat-X5EF0001M?lista=2349835,EUR / month,300,1,28,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4FC/4FC00BOGKMC/apartament-de-vanzare-sau-de-inchiriat-2-camere-bucuresti-nord-40751204_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/nord/apartament-de-vanzare-sau-de-inchiriat-2-camere-X4FC00003?lista=2349835,EUR / month,300,2,53,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X5LL/5LL100005FK/apartament-de-inchiriat-2-camere-bucuresti-unirii-72107864_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/unirii/apartament-de-inchiriat-2-camere-X5LL1001A?lista=2349835,EUR / month,300,2,48,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004N1M/garsoniera-de-inchiriat-bucuresti-stefan-cel-mare-76134906_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/stefan-cel-mare/garsoniera-de-inchiriat-X17L1012O?lista=2349835,EUR / month,300,1,46,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X3MR/3MR00GQFS0P/apartament-de-inchiriat-2-camere-bucuresti-militari-70596132_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/militari/apartament-de-inchiriat-2-camere-X3MR002GP?lista=2349835,EUR / month,300,2,46,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004MKA/garsoniera-de-inchiriat-bucuresti-vitan-mall-76007622_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/vitan-mall/garsoniera-de-inchiriat-X17L101JS?lista=2349835,EUR / month,300,1,42,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4HA/4HA10006T6U/garsoniera-de-inchiriat-bucuresti-tineretului-66298644_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/tineretului/garsoniera-de-inchiriat-X4HA100DB?lista=2349835,EUR / month,300,1,42,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004NOJ/garsoniera-de-inchiriat-bucuresti-decebal-76312498_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/decebal/garsoniera-de-inchiriat-X17L100LE?lista=2349835,EUR / month,300,1,38,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004NOL/garsoniera-de-inchiriat-bucuresti-decebal-76317274_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/decebal/garsoniera-de-inchiriat-X17L1010L?lista=2349835,EUR / month,300,1,38,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X54H/54H10000DTM/garsoniera-de-inchiriat-bucuresti-1-mai-76047666_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/1-mai/garsoniera-de-inchiriat-X54H1002V?lista=2349835,EUR / month,300,1,33,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X79Q/79Q00H52BF2/apartament-de-inchiriat-2-camere-bucuresti-dristor-76447026_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/dristor/apartament-de-inchiriat-2-camere-X79Q0005R?lista=2349835,EUR / month,310,2,55,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004O06/garsoniera-de-inchiriat-bucuresti-universitate-76379206_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/universitate/garsoniera-de-inchiriat-X17L101VP?lista=2349835,EUR / month,310,1,27,5,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004NGU/apartament-de-inchiriat-2-camere-bucuresti-drumul-taberei-76242018_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/drumul-taberei/apartament-de-inchiriat-2-camere-X17L10238?lista=2349835,EUR / month,310,2,56,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7OR/7OR00H1H1V9/apartament-de-inchiriat-2-camere-bucuresti-1-decembrie-1918-73420210_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/1-decembrie-1918/apartament-de-inchiriat-2-camere-X7OR0002V?lista=2349835,EUR / month,310,2,52,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X6K8/6K800H51N6T/apartament-de-inchiriat-2-camere-bucuresti-bucur-obor-76422534_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/bucur-obor/apartament-de-inchiriat-2-camere-X6K80002U?lista=2349835,EUR / month,310,2,55,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X71R/71R00H38M67/apartament-de-inchiriat-2-camere-bucuresti-vitan-75296462_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/vitan/apartament-de-inchiriat-2-camere-X71R00017?lista=2349835,EUR / month,320,2,45,13,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X6H3/6H300H4CPHG/garsoniera-de-inchiriat-bucuresti-iancului-76095968_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/iancului/garsoniera-de-inchiriat-X6H3000RH?lista=2349835,EUR / month,320,1,34,10,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X5O4/5O400D9HHET/apartament-de-inchiriat-2-camere-bucuresti-prelungirea-ghencea-43414712_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/prelungirea-ghencea/apartament-de-inchiriat-2-camere-X5O400006?lista=2349835,EUR / month,320,2,65,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X3MR/3MR00H4T6HL/apartament-de-inchiriat-2-camere-bucuresti-militari-76338152_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/militari/apartament-de-inchiriat-2-camere-X3MR002QE?lista=2349835,EUR / month,320,2,55,7,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/XV0B/V0B00H522RK/apartament-de-inchiriat-2-camere-bucuresti-militari-76438800_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/militari/apartament-de-inchiriat-2-camere-XV0B001TH?lista=2349835,EUR / month,320,2,60,5,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X6JJ/6JJ00EBGQMN/garsoniera-de-inchiriat-bucuresti-romana-47996541_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/romana/garsoniera-de-inchiriat-X6JJ0001G?lista=2349835,EUR / month,320,1,42,5,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004NJN/garsoniera-de-inchiriat-bucuresti-timpuri-noi-76269442_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/timpuri-noi/garsoniera-de-inchiriat-X17L100HA?lista=2349835,EUR / month,320,1,41,5,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X43V/43V00H4IAV6/apartament-de-inchiriat-2-camere-bucuresti-sebastian-76199818_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/sebastian/apartament-de-inchiriat-2-camere-X43V00097?lista=2349835,EUR / month,320,2,55,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X55T/55T00FHMVKQ/apartament-de-inchiriat-2-camere-bucuresti-baneasa-59297955_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/baneasa/apartament-de-inchiriat-2-camere-X55T0001L?lista=2349835,EUR / month,320,2,57,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X8TO/8TO100000AJ/apartament-de-inchiriat-2-camere-bucuresti-obor-76435750_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/obor/apartament-de-inchiriat-2-camere-X8TO1002U?lista=2349835,EUR / month,320,2,52,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004N0U/garsoniera-de-inchiriat-bucuresti-baneasa-76088598_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/baneasa/garsoniera-de-inchiriat-X17L1023K?lista=2349835,EUR / month,320,1,45,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7IB/7IB00GRAGS0/garsoniera-de-inchiriat-bucuresti-regie-70953460_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/regie/garsoniera-de-inchiriat-X7IB00018?lista=2349835,EUR / month,320,1,42,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X3MR/3MR00GKTVK2/apartament-de-inchiriat-2-camere-bucuresti-militari-68179110_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/militari/apartament-de-inchiriat-2-camere-X3MR0027B?lista=2349835,EUR / month,320,2,56,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/XV0B/V0B00H4CDHU/garsoniera-de-inchiriat-bucuresti-floreasca-76082152_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/floreasca/garsoniera-de-inchiriat-XV0B0007V?lista=2349835,EUR / month,325,1,30,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X6H3/6H300H4SCDS/apartament-de-inchiriat-2-camere-bucuresti-drumul-taberei-76304880_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/drumul-taberei/apartament-de-inchiriat-2-camere-X6H3000RL?lista=2349835,EUR / month,325,2,50,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X5DR/5DR00EUCLDT/garsoniera-de-inchiriat-bucuresti-baneasa-50831453_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/baneasa/garsoniera-de-inchiriat-X5DR0001M?lista=2349835,EUR / month,325,1,44,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4HA/4HA10007JL4/garsoniera-de-inchiriat-bucuresti-unirii-66312156_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/unirii/garsoniera-de-inchiriat-X4HA100GC?lista=2349835,EUR / month,330,1,32,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004I6V/apartament-de-inchiriat-2-camere-bucuresti-vitan-73274228_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/vitan/apartament-de-inchiriat-2-camere-X17L100AB?lista=2349835,EUR / month,330,2,55,5,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004LEK/apartament-de-inchiriat-2-camere-bucuresti-dristor-75375064_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/dristor/apartament-de-inchiriat-2-camere-X17L100DQ?lista=2349835,EUR / month,330,2,50,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X54Q/54Q1000045O/garsoniera-de-inchiriat-bucuresti-nerva-traian-75017902_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/nerva-traian/garsoniera-de-inchiriat-X54Q1004R?lista=2349835,EUR / month,330,1,44,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X6PO/6PO00H4V20U/garsoniera-de-inchiriat-bucuresti-muncii-76362590_277x208.jpg,http://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/muncii/garsoniera-de-inchiriat-X6PO0001R?lista=2349835,EUR / month,330,1,42,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JT/4JT10000367/garsoniera-de-inchiriat-bucuresti-unirii-76081952_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/unirii/garsoniera-de-inchiriat-X4JT1007F?lista=2349835,EUR / month,330,1,40,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004KCA/apartament-de-inchiriat-2-camere-bucuresti-13-septembrie-74806308_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/13-septembrie/apartament-de-inchiriat-2-camere-X17L100QO?lista=2349835,EUR / month,340,2,54,5,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004OGC/apartament-de-inchiriat-2-camere-bucuresti-unirii-76505830_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/unirii/apartament-de-inchiriat-2-camere-X17L1001E?lista=2349835,EUR / month,340,2,60,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X927/92700H54S97/apartament-de-inchiriat-2-camere-bucuresti-brancoveanu-76493602_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/brancoveanu/apartament-de-inchiriat-2-camere-X92700010?lista=2349835,EUR / month,340,2,56,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4HA/4HA1000792M/garsoniera-de-inchiriat-bucuresti-unirii-66299930_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/unirii/garsoniera-de-inchiriat-X4HA100FA?lista=2349835,EUR / month,340,1,40,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7IK/7IK00FD0PLU/apartament-de-vanzare-sau-de-inchiriat-2-camere-bucuresti-pantelimon-70885620_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pantelimon/apartament-de-vanzare-sau-de-inchiriat-2-camere-X7IK00006?lista=2349835,EUR + VAT / month,350,2,56,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7IK/7IK00FDH6RS/apartament-de-vanzare-sau-de-inchiriat-2-camere-bucuresti-fundeni-56049583_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/fundeni/apartament-de-vanzare-sau-de-inchiriat-2-camere-X7IK00008?lista=2349835,EUR + VAT / month,350,2,56,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7IK/7IK00FDLTKU/apartament-de-vanzare-sau-de-inchiriat-2-camere-bucuresti-colentina-56049497_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/colentina/apartament-de-vanzare-sau-de-inchiriat-2-camere-X7IK0000A?lista=2349835,EUR + VAT / month,350,2,56,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7IK/7IK00FCRMBI/apartament-de-vanzare-sau-de-inchiriat-2-camere-bucuresti-colentina-56049019_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/colentina/apartament-de-vanzare-sau-de-inchiriat-2-camere-X7IK00001?lista=2349835,EUR + VAT / month,350,2,58,-1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7RR/7RR00GVP84V/garsoniera-de-inchiriat-bucuresti-tineretului-72530804_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/tineretului/garsoniera-de-inchiriat-X7RR0000N?lista=2349835,EUR / month,350,1,38,11,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7NU/7NU10000H5V/apartament-de-inchiriat-3-camere-bucuresti-stefan-cel-mare-76511368_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/stefan-cel-mare/apartament-de-inchiriat-3-camere-X7NU1000J?lista=2349835,EUR / month,350,3,70,10,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7NU/7NU10000H52/apartament-de-inchiriat-3-camere-bucuresti-drumul-sarii-76494930_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/drumul-sarii/apartament-de-inchiriat-3-camere-X7NU1001V?lista=2349835,EUR / month,350,3,74,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004O5P/apartament-de-inchiriat-3-camere-bucuresti-gorjului-76469566_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/gorjului/apartament-de-inchiriat-3-camere-X17L100K0?lista=2349835,EUR / month,350,3,70,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4BO/4BO100030IN/apartament-de-inchiriat-3-camere-bucuresti-sebastian-76159886_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/sebastian/apartament-de-inchiriat-3-camere-X4BO1001M?lista=2349835,EUR / month,350,3,70,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X8VV/8VV100000E2/apartament-de-inchiriat-2-camere-bucuresti-panduri-73182094_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/panduri/apartament-de-inchiriat-2-camere-X8VV10003?lista=2349835,EUR / month,350,2,52,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X887/88700H4VF90/apartament-de-inchiriat-2-camere-bucuresti-panduri-76386438_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/panduri/apartament-de-inchiriat-2-camere-X88700013?lista=2349835,EUR / month,350,2,60,7,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004O4M/garsoniera-de-inchiriat-bucuresti-tineretului-76414798_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/tineretului/garsoniera-de-inchiriat-X17L1013C?lista=2349835,EUR / month,350,1,36,7,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X6I2/6I200H3NOOA/apartament-de-inchiriat-3-camere-bucuresti-militari-75679934_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/militari/apartament-de-inchiriat-3-camere-X6I20003M?lista=2349835,EUR / month,350,3,70,6,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004ODD/apartament-de-inchiriat-3-camere-bucuresti-drumul-taberei-76479396_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/drumul-taberei/apartament-de-inchiriat-3-camere-X17L101QH?lista=2349835,EUR / month,350,3,65,6,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004M5F/apartament-de-inchiriat-2-camere-bucuresti-baba-novac-75787420_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/baba-novac/apartament-de-inchiriat-2-camere-X17L10197?lista=2349835,EUR / month,350,2,55,6,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X8TT/8TT00GQDHHS/garsoniera-de-inchiriat-bucuresti-alba-iulia-70556510_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/alba-iulia/garsoniera-de-inchiriat-X8TT00004?lista=2349835,EUR / month,350,1,43,6,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X5H0/5H000GN40O5/apartament-de-inchiriat-3-camere-bucuresti-1-mai-69149288_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/1-mai/apartament-de-inchiriat-3-camere-X5H0000AU?lista=2349835,EUR / month,350,3,75,5,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X5LL/5LL100005M5/apartament-de-inchiriat-2-camere-bucuresti-stirbei-voda-73479280_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/stirbei-voda/apartament-de-inchiriat-2-camere-X5LL1000U?lista=2349835,EUR / month,350,2,58,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004MTC/apartament-de-inchiriat-2-camere-bucuresti-titan-76325120_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/titan/apartament-de-inchiriat-2-camere-X17L101UT?lista=2349835,EUR / month,350,2,50,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004OGA/apartament-de-inchiriat-2-camere-bucuresti-tineretului-76505468_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/tineretului/apartament-de-inchiriat-2-camere-X17L10018?lista=2349835,EUR / month,350,2,50,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7HO/7HO00H4SDVD/apartament-de-inchiriat-2-camere-bucuresti-tineretului-76306918_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/tineretului/apartament-de-inchiriat-2-camere-X7HO00022?lista=2349835,EUR / month,350,2,50,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4HA/4HA10001ILE/garsoniera-de-inchiriat-bucuresti-unirii-66300204_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/unirii/garsoniera-de-inchiriat-X4HA1000M?lista=2349835,EUR / month,350,1,40,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4HA/4HA10005IDS/garsoniera-de-inchiriat-bucuresti-dorobanti-66297298_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/dorobanti/garsoniera-de-inchiriat-X4HA100A3?lista=2349835,EUR / month,350,1,40,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004O56/garsoniera-de-inchiriat-bucuresti-brancoveanu-76425646_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/brancoveanu/garsoniera-de-inchiriat-X17L1020Q?lista=2349835,EUR / month,350,1,38,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4HA/4HA100047TA/apartament-de-inchiriat-2-camere-bucuresti-mosilor-47985899_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/mosilor/apartament-de-inchiriat-2-camere-X4HA1007G?lista=2349835,EUR / month,350,2,62,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004EM5/apartament-de-inchiriat-2-camere-bucuresti-bucurestii-noi-72030040_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/bucurestii-noi/apartament-de-inchiriat-2-camere-X17L101L9?lista=2349835,EUR / month,350,2,57,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4VM/4VM00H4PSVL/apartament-de-inchiriat-2-camere-bucuresti-pipera-76260550_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/pipera/apartament-de-inchiriat-2-camere-X4VM0001R?lista=2349835,EUR / month,350,2,54,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004JSI/apartament-de-inchiriat-3-camere-bucuresti-drumul-taberei-74366000_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/drumul-taberei/apartament-de-inchiriat-3-camere-X17L1003G?lista=2349835,EUR / month,350,3,70,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X5LL/5LL100005O7/apartament-de-inchiriat-2-camere-bucuresti-drumul-taberei-74501104_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/drumul-taberei/apartament-de-inchiriat-2-camere-X5LL1003R?lista=2349835,EUR / month,350,2,60,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X91J/91J00H4A3DQ/apartament-de-inchiriat-2-camere-bucuresti-drumul-taberei-76036978_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/drumul-taberei/apartament-de-inchiriat-2-camere-X91J0001N?lista=2349835,EUR / month,350,2,55,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X923/92300H0U15K/apartament-de-inchiriat-2-camere-bucuresti-dristor-73105878_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/dristor/apartament-de-inchiriat-2-camere-X92300014?lista=2349835,EUR / month,350,2,55,2,apartament,rent,Bucuresti,Romania,,
